,code,name,grade_band,enrollment_SY1718,enrollment_SY1819,star_score_SY1718,star_score_SY1819,star_rating_SY1718,star_rating_SY1819,capacity_SY1718,capacity_SY1819,latitude,longitude,cluster,ward,count_any_SY1819,count_0_SY1819,pct_0_SY1819,count_1-5_SY1819,pct_1-5_SY1819,count_6-10_SY1819,pct_6-10_SY1819,count_11-20_SY1819,pct_11-20_SY1819,count_20+_SY1819,pct_20+_SY1819,count_any_SY1718,count_0_SY1718,pct_0_SY1718,count_1-5_SY1718,pct_1-5_SY1718,count_6-10_SY1718,pct_6-10__SY1718,count_11-20_SY1718,pct_11-20_SY1718,count_20+_SY1718,pct_20+_SY1718,budgeted_amount_FY16,budgeted_enrollment_FY16,budgeted_amount_FY17,budgeted_enrollment_FY17,pct_meet_exceed_math_SY1718,pct_meet_exceed_ela_SY1718,pct_meet_exceed_math_SY1819,pct_meet_exceed_ela_SY1819
53,313.0,Shepherd Elementary School,Elementary,364.0,379.0,67.39,76.61,4.0,4.0,400.0,400.0,38.98460328,-77.03399523,16.0,4.0,244.0,135.0,0.35620052799999996,200.0,0.527704485,27.0,0.071240106,12.0,0.031662269,5.0,0.013192612,239.0,125.0,0.343406593,201.0,0.552197802,28.0,0.076923077,5.0,0.013736264,5.0,0.013736264,9881305.739,3260.0,3653973.0,3137322.0,-1.0,0.551,0.545,0.5670000000000001
54,315.0,Simon Elementary School,Elementary,274.0,241.0,40.12,17.9,3.0,1.0,325.0,325.0,38.83598054,-77.00019499999999,39.0,8.0,228.0,13.0,0.053941909,69.0,0.286307054,69.0,0.286307054,65.0,0.26970954399999997,25.0,0.10373444,255.0,19.0,0.069343066,123.0,0.44890510899999997,65.0,0.23722627699999999,49.0,0.17883211699999998,18.0,0.065693431,6518293.63,3260.0,3441958.0,2448959.0,0.073,0.052000000000000005,0.099,0.149
55,316.0,Randle Highlands Elementary School,Elementary,325.0,329.0,20.98,48.55,2.0,3.0,450.0,450.0,38.87009174,-76.96435628,34.0,7.0,246.0,83.0,0.252279635,178.0,0.541033435,58.0,0.176291793,5.0,0.015197568,5.0,0.015197568,224.0,101.0,0.31076923100000003,181.0,0.556923077,38.0,0.11692307699999999,5.0,0.015384615,0.0,0.0,8240200.022999999,3650.0,4018149.0,3047845.0,0.172,0.158,0.11699999999999999,0.276
56,319.0,Stanton Elementary School,Elementary,493.0,473.0,20.72,38.76,2.0,2.0,586.0,586.0,38.85927211,-76.96849023,36.0,8.0,407.0,66.0,0.139534884,131.0,0.276955603,112.0,0.23678646899999997,97.0,0.205073996,67.0,0.141649049,400.0,93.0,0.188640974,195.0,0.395537525,111.0,0.22515213,81.0,0.164300203,13.0,0.026369168,7054282.355,2600.0,5496878.0,4241257.0,0.128,0.138,0.18,0.1
57,321.0,Stoddert Elementary School,Elementary,438.0,463.0,78.95,77.85,4.0,4.0,489.0,489.0,38.92304465,-77.0790738,14.0,3.0,342.0,121.0,0.261339093,288.0,0.622030238,44.0,0.09503239699999999,5.0,0.010799136,5.0,0.010799136,323.0,115.0,0.262557078,281.0,0.641552511,37.0,0.084474886,5.0,0.011415525,0.0,0.0,11507278.54,5390.0,4333567.0,3653883.0,0.784,0.828,0.76,0.878
58,322.0,Smothers Elementary School,Elementary,252.0,249.0,25.48,16.27,2.0,1.0,337.0,337.0,38.89355404,-76.93846864,30.0,7.0,196.0,53.0,0.21285140600000002,68.0,0.273092369,68.0,0.273092369,37.0,0.148594378,23.0,0.092369478,194.0,58.0,0.23015873,74.0,0.293650794,59.0,0.23412698399999998,56.0,0.222222222,5.0,0.01984127,6833348.4520000005,3070.0,3842604.0,2580078.0,0.096,0.040999999999999995,0.040999999999999995,0.12300000000000001
59,324.0,Takoma Education Campus,Elementary_Middle,473.0,508.0,30.48,44.94,2.0,3.0,450.0,450.0,38.97504287,-77.02279493,17.0,4.0,389.0,119.0,0.23425196899999998,300.0,0.590551181,46.0,0.090551181,31.0,0.061023622,12.0,0.023622047,299.0,174.0,0.36786469299999996,245.0,0.517970402,27.0,0.057082452,14.0,0.029598309,13.0,0.027484144,12146247.39,4780.0,6192923.0,3738438.0,0.22399999999999998,0.20600000000000002,0.245,0.135
60,325.0,Thomas Elementary School,Elementary,384.0,355.0,19.94,32.56,1.0,2.0,474.0,474.0,38.90127897,-76.95211091,30.0,7.0,310.0,45.0,0.12676056300000002,76.0,0.21408450699999998,92.0,0.25915493,85.0,0.23943662,57.0,0.16056338,335.0,49.0,0.127604167,96.0,0.25,116.0,0.302083333,89.0,0.231770833,34.0,0.08854166699999999,10279368.99,4240.0,5378993.0,3496336.0,0.135,0.113,0.063,0.09300000000000001
61,326.0,Thomson Elementary School,Elementary,308.0,331.0,43.67,61.03,3.0,4.0,357.0,357.0,38.90349634,-77.02843003,8.0,2.0,199.0,132.0,0.398791541,163.0,0.49244713,26.0,0.078549849,5.0,0.01510574,5.0,0.01510574,187.0,121.0,0.39285714299999996,147.0,0.477272727,30.0,0.097402597,5.0,0.016233766,5.0,0.016233766,8148758.005,2730.0,3916753.0,2675179.0,0.309,0.324,0.21600000000000003,0.336
62,327.0,Truesdell Education Campus,Elementary_Middle,698.0,609.0,56.88,65.31,3.0,4.0,775.0,775.0,38.95396869,-77.02507158,18.0,4.0,497.0,112.0,0.18390804600000002,270.0,0.443349754,131.0,0.215106732,70.0,0.114942529,26.0,0.042692939000000006,614.0,84.0,0.12034384,273.0,0.391117479,187.0,0.267908309,124.0,0.17765043,30.0,0.042979943,15127508.0,5700.0,7775938.0,4661719.0,0.254,0.38,0.273,0.43200000000000005
63,328.0,Tubman Elementary School,Elementary,535.0,548.0,63.62,37.26,4.0,2.0,629.0,629.0,38.92919857,-77.0294433,2.0,1.0,454.0,94.0,0.171532847,264.0,0.481751825,108.0,0.197080292,60.0,0.10948905099999999,22.0,0.040145985,440.0,95.0,0.177570093,264.0,0.493457944,101.0,0.18878504699999998,55.0,0.102803738,20.0,0.037383177999999996,13018436.6,5010.0,7060475.0,4356476.0,0.191,0.3,0.19699999999999998,0.32299999999999995
64,329.0,Turner Elementary School,Elementary,463.0,497.0,45.33,32.42,3.0,2.0,530.0,530.0,38.84763644,-76.98031323,38.0,8.0,433.0,64.0,0.128772636,72.0,0.144869215,100.0,0.201207243,153.0,0.307847082,108.0,0.217303823,416.0,47.0,0.101511879,88.0,0.190064795,104.0,0.22462203,144.0,0.311015119,80.0,0.17278617699999999,10397480.11,4210.0,5712171.0,3893633.0,0.23600000000000002,0.092,0.165,0.182
65,330.0,Tyler Elementary School,Elementary,525.0,512.0,47.07,75.33,3.0,4.0,564.0,564.0,38.88108436,-76.99204166,26.0,6.0,345.0,167.0,0.326171875,244.0,0.4765625,85.0,0.166015625,11.0,0.021484375,5.0,0.009765625,362.0,163.0,0.31047619,259.0,0.493333333,69.0,0.131428571,29.0,0.055238095,5.0,0.00952381,12642060.54,5380.0,6274522.0,4421227.0,0.331,0.239,0.261,0.267
66,331.0,Van Ness Elementary School,Elementary,215.0,270.0,-1.0,67.39,-1.0,4.0,347.0,347.0,38.87679645,-76.99924399999999,27.0,6.0,183.0,87.0,0.322222222,125.0,0.46296296299999995,31.0,0.114814815,22.0,0.081481481,5.0,0.018518519,122.0,93.0,0.43255814,84.0,0.390697674,20.0,0.093023256,13.0,0.060465116,5.0,0.023255814,3598418.535,1100.0,1947151.0,1689264.0,0.395,0.526,-1.0,-1.0
67,332.0,Walker-Jones Education Campus,Elementary_Middle,435.0,384.0,50.92,27.18,3.0,2.0,700.0,700.0,38.90419198,-77.01391569,8.0,6.0,364.0,20.0,0.052083332999999996,130.0,0.33854166700000005,93.0,0.2421875,91.0,0.236979167,50.0,0.130208333,369.0,66.0,0.151724138,119.0,0.273563218,127.0,0.291954023,81.0,0.18620689699999998,42.0,0.096551724,12359678.0,4840.0,6139523.0,3758298.0,0.19899999999999998,0.157,0.17300000000000001,0.14300000000000002
68,333.0,Watkins Elementary School (Capitol Hill Cluster),Elementary,428.0,444.0,73.94,69.95,4.0,4.0,460.0,460.0,38.88346701,-76.98999677,26.0,6.0,399.0,45.0,0.10135135099999999,332.0,0.747747748,57.0,0.12837837800000002,5.0,0.011261261000000002,5.0,0.011261261000000002,390.0,38.0,0.08878504699999999,311.0,0.726635514,74.0,0.172897196,5.0,0.011682243,0.0,0.0,9217560.602,4820.0,4378341.0,3287838.0,0.49200000000000005,0.49,0.442,0.483
69,335.0,Wheatley Education Campus,Elementary_Middle,324.0,312.0,42.16,30.23,3.0,2.0,500.0,500.0,38.90411774,-76.98850077,23.0,5.0,278.0,34.0,0.108974359,99.0,0.317307692,93.0,0.298076923,53.0,0.169871795,33.0,0.10576923099999999,276.0,48.0,0.148148148,70.0,0.216049383,80.0,0.24691358,98.0,0.302469136,28.0,0.086419753,10767216.63,4580.0,5137250.0,3213691.0,0.188,0.083,0.26,0.085
70,336.0,West Education Campus,Elementary_Middle,330.0,336.0,55.27,67.22,3.0,4.0,378.0,378.0,38.95136741,-77.03225306,18.0,4.0,246.0,90.0,0.267857143,127.0,0.37797619,74.0,0.220238095,28.0,0.083333333,17.0,0.050595238,251.0,79.0,0.23939393899999997,124.0,0.37575757600000004,66.0,0.2,41.0,0.124242424,20.0,0.060606060999999996,7711848.131,2780.0,4115372.0,3009106.0,0.39299999999999996,0.424,0.27899999999999997,0.349
71,338.0,Whittier Education Campus,Elementary_Middle,325.0,351.0,45.39,77.18,3.0,4.0,520.0,520.0,38.96585727,-77.0192386,17.0,4.0,326.0,25.0,0.071225071,156.0,0.444444444,91.0,0.25925925899999996,61.0,0.173789174,18.0,0.051282050999999995,292.0,33.0,0.101538462,119.0,0.366153846,88.0,0.270769231,54.0,0.166153846,31.0,0.095384615,10893376.72,3490.0,5364029.0,3181385.0,0.444,0.299,0.268,0.425
72,339.0,J.O. Wilson Elementary School,Elementary,509.0,477.0,59.25,50.77,3.0,3.0,513.0,513.0,38.902758,-76.99658902,25.0,6.0,337.0,140.0,0.293501048,146.0,0.306079665,108.0,0.22641509399999998,83.0,0.174004193,0.0,0.0,394.0,115.0,0.225933202,180.0,0.353634578,120.0,0.235756385,71.0,0.139489194,23.0,0.04518664,11515283.96,4930.0,5906913.0,4219416.0,0.273,0.33899999999999997,0.22699999999999998,0.254
73,344.0,"King, M L Elementary School",Elementary,346.0,295.0,25.44,35.37,2.0,2.0,444.0,444.0,38.84244319,-76.99823899,39.0,8.0,201.0,94.0,0.318644068,53.0,0.179661017,57.0,0.193220339,86.0,0.291525424,5.0,0.016949153,298.0,48.0,0.13872832400000001,86.0,0.24855491300000002,72.0,0.20809248600000002,90.0,0.26011560699999997,50.0,0.144508671,9129363.996,3880.0,4995703.0,3514917.0,0.14800000000000002,0.28300000000000003,0.18899999999999997,0.2
74,347.0,Brookland Middle School,Middle,238.0,270.0,18.56,41.16,1.0,3.0,534.0,534.0,38.93874518,-76.99114684,20.0,5.0,0.0,270.0,1.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,238.0,1.0,,0.0,,0.0,,0.0,,0.0,-1.0,-1.0,3793656.0,2327185.0,0.09,0.22899999999999998,0.054000000000000006,0.129
75,349.0,Dorothy Height Elementary School,Elementary,479.0,480.0,59.19,60.16,3.0,4.0,635.0,635.0,38.94470049,-77.03054061,18.0,4.0,295.0,185.0,0.38541666700000005,183.0,0.38125,72.0,0.15,35.0,0.072916667,5.0,0.010416667,315.0,164.0,0.342379958,179.0,0.37369519799999995,84.0,0.17536534399999998,41.0,0.08559499,11.0,0.022964508999999998,12310488.81,5920.0,6502401.0,4288047.0,0.414,0.336,0.418,0.45799999999999996
76,360.0,Capitol Hill Montessori School @ Logan,Elementary_Middle,365.0,362.0,54.34,65.7,3.0,4.0,392.0,392.0,38.89853031,-77.00256647,25.0,6.0,230.0,132.0,0.364640884,147.0,0.40607734799999995,47.0,0.129834254,24.0,0.066298343,12.0,0.033149171,242.0,123.0,0.336986301,137.0,0.37534246600000004,71.0,0.19452054800000002,29.0,0.079452055,5.0,0.01369863,6855939.997,3390.0,3697662.0,3306988.0,0.314,0.364,0.33799999999999997,0.439
77,370.0,Langley Elementary School,Elementary,275.0,290.0,14.26,32.07,1.0,2.0,530.0,530.0,38.91516879,-77.00588662,21.0,5.0,202.0,88.0,0.303448276,78.0,0.268965517,71.0,0.244827586,48.0,0.165517241,5.0,0.017241378999999998,238.0,37.0,0.134545455,107.0,0.389090909,68.0,0.247272727,42.0,0.152727273,21.0,0.076363636,8813882.947999999,3100.0,4355320.0,2581967.0,0.131,0.23800000000000002,0.248,0.121
78,402.0,Benjamin Banneker High School,High,482.0,482.0,99.01,98.67,5.0,5.0,654.0,654.0,38.92383276,-77.02397697,2.0,1.0,393.0,89.0,0.184647303,294.0,0.609958506,72.0,0.149377593,22.0,0.045643154000000005,5.0,0.010373444,376.0,106.0,0.219917012,309.0,0.641078838,47.0,0.09751037300000001,15.0,0.031120332,5.0,0.010373444,8774904.361,4540.0,4622883.0,3391093.0,0.825,0.9670000000000001,0.696,0.92
79,404.0,Browne Education Campus,Elementary_Middle,325.0,371.0,32.78,28.62,2.0,2.0,828.0,828.0,38.90259888,-76.97066706,23.0,5.0,319.0,52.0,0.140161725,131.0,0.35309973,98.0,0.264150943,60.0,0.161725067,30.0,0.080862534,273.0,52.0,0.16,157.0,0.483076923,69.0,0.212307692,35.0,0.10769230800000001,12.0,0.036923077,10587752.01,3360.0,5147917.0,3485916.0,0.157,0.153,0.154,0.158
80,405.0,Deal Middle School,Middle,1475.0,1507.0,88.22,88.93,5.0,5.0,1570.0,1570.0,38.95289674,-77.07519907,11.0,3.0,1226.0,281.0,0.18646317199999998,1026.0,0.6808228270000001,132.0,0.087591241,46.0,0.03052422,22.0,0.01459854,1203.0,272.0,0.18440678,1024.0,0.694237288,122.0,0.08271186400000001,42.0,0.028474576,15.0,0.010169491999999999,23619740.0,13320.0,12417393.0,8486178.0,0.64,0.7609999999999999,0.63,0.8059999999999999
81,407.0,Eliot-Hine Middle School,Middle,203.0,232.0,7.43,31.2,1.0,2.0,717.0,717.0,38.89243149,-76.97897792,25.0,6.0,256.0,-24.0,-0.10344827599999999,72.0,0.310344828,48.0,0.20689655199999998,67.0,0.288793103,69.0,0.297413793,213.0,-10.0,-0.049261084000000004,55.0,0.270935961,54.0,0.266009852,56.0,0.275862069,48.0,0.236453202,7871144.318,2390.0,3738793.0,2137601.0,0.152,0.14,0.23,0.085
82,409.0,School Without Walls @ Francis-Stevens,Elementary_Middle,473.0,472.0,58.29,58.04,3.0,3.0,513.0,513.0,38.9074695,-77.05232099999999,5.0,2.0,323.0,149.0,0.31567796600000003,235.0,0.497881356,65.0,0.13771186400000002,18.0,0.038135592999999995,5.0,0.01059322,326.0,147.0,0.310782241,222.0,0.46934460899999997,67.0,0.141649049,32.0,0.067653277,5.0,0.010570825,-1.0,-1.0,5468798.0,3978849.0,0.42,0.435,0.423,0.389
83,413.0,Hart Middle School,Middle,337.0,357.0,20.83,44.2,2.0,3.0,1105.0,1105.0,38.83773787,-76.99717875,39.0,8.0,383.0,-26.0,-0.072829132,169.0,0.47338935600000004,137.0,0.383753501,72.0,0.201680672,5.0,0.014005601999999999,370.0,-33.0,-0.097922849,173.0,0.513353116,121.0,0.359050445,47.0,0.139465875,29.0,0.086053412,13644616.12,4310.0,6481193.0,2915118.0,0.205,0.040999999999999995,0.073,0.04
84,416.0,"Johnson, John Hayden Middle School",Middle,255.0,275.0,21.01,25.55,2.0,2.0,744.0,744.0,38.85133691,-76.98370368,38.0,8.0,292.0,-17.0,-0.061818182,37.0,0.134545455,72.0,0.261818182,121.0,0.44,62.0,0.225454545,290.0,-35.0,-0.13725490199999998,74.0,0.290196078,92.0,0.360784314,76.0,0.298039216,48.0,0.188235294,8849974.482,2990.0,4256026.0,2532462.0,0.055,0.141,0.053,0.198
85,417.0,Kramer Middle School,Middle,194.0,208.0,5.72,1.61,1.0,1.0,600.0,600.0,38.8712864,-76.9801713,34.0,8.0,111.0,97.0,0.466346154,17.0,0.08173076900000001,31.0,0.14903846199999998,58.0,0.278846154,5.0,0.024038462000000003,232.0,-38.0,-0.19587628899999998,34.0,0.175257732,50.0,0.257731959,64.0,0.329896907,84.0,0.432989691,8934924.002,3180.0,4332477.0,2179548.0,0.027999999999999997,0.047,0.085,0.011000000000000001
86,420.0,MacFarland Middle School,Middle,132.0,354.0,55.13,31.12,3.0,2.0,590.0,590.0,38.94360856,-77.02777641,18.0,4.0,434.0,-80.0,-0.22598870100000001,176.0,0.49717514100000004,71.0,0.20056497199999998,57.0,0.161016949,130.0,0.36723163799999997,115.0,17.0,0.128787879,90.0,0.681818182,15.0,0.113636364,5.0,0.037878788,5.0,0.037878788,-1.0,-1.0,1637757.0,1235843.0,0.11800000000000001,0.24100000000000002,0.163,0.248
87,421.0,Kelly Miller Middle School,Middle,387.0,482.0,20.45,25.91,2.0,2.0,720.0,720.0,38.89331541,-76.93245515,31.0,7.0,382.0,100.0,0.20746888,89.0,0.184647303,118.0,0.244813278,175.0,0.36307053899999997,0.0,0.0,456.0,-69.0,-0.17829457399999998,152.0,0.392764858,104.0,0.26873385,125.0,0.32299741600000004,75.0,0.19379845,12895960.0,5650.0,6125581.0,3515590.0,0.207,0.071,0.17800000000000002,0.062
88,427.0,Sousa Middle School,Middle,228.0,242.0,12.33,32.45,1.0,2.0,790.0,790.0,38.88389441,-76.95315884,32.0,7.0,258.0,-16.0,-0.066115702,61.0,0.252066116,76.0,0.314049587,81.0,0.334710744,40.0,0.165289256,259.0,-31.0,-0.135964912,61.0,0.26754386,80.0,0.350877193,80.0,0.350877193,38.0,0.166666667,7542783.997,2860.0,3473232.0,2143200.0,0.009000000000000001,0.09699999999999999,0.147,0.04
89,428.0,Stuart-Hobson Middle School (Capitol Hill Cluster),Middle,422.0,454.0,53.53,61.01,3.0,4.0,450.0,450.0,38.8962977,-77.00000438,25.0,6.0,402.0,52.0,0.114537445,251.0,0.552863436,102.0,0.224669604,38.0,0.083700441,11.0,0.024229075,396.0,26.0,0.061611374000000003,246.0,0.582938389,107.0,0.253554502,38.0,0.090047393,5.0,0.011848341,8509627.203,4200.0,4424768.0,3327176.0,0.22,0.451,-1.0,0.546
90,428.0,Stuart-Hobson Middle School (Capitol Hill Cluster),Middle,422.0,454.0,53.53,61.01,3.0,4.0,450.0,450.0,38.8962977,-77.00000438,25.0,6.0,402.0,52.0,0.114537445,251.0,0.552863436,102.0,0.224669604,38.0,0.083700441,11.0,0.024229075,396.0,26.0,0.061611374000000003,246.0,0.582938389,107.0,0.253554502,38.0,0.090047393,5.0,0.011848341,8899894.005,4270.0,4424768.0,3327176.0,0.451,0.546,-1.0,0.22
91,435.0,McKinley Middle School,Middle,241.0,231.0,26.23,18.81,2.0,1.0,-1.0,-1.0,38.91522012,-77.00412244,21.0,5.0,254.0,-23.0,-0.0995671,5.0,0.021645022000000003,38.0,0.164502165,93.0,0.40259740299999996,118.0,0.510822511,267.0,-26.0,-0.10788381699999999,26.0,0.10788381699999999,51.0,0.211618257,84.0,0.34854771799999995,106.0,0.439834025,6069202.0,2500.0,3112876.0,1889210.0,-1.0,-1.0,-1.0,-1.0
92,436.0,Ron Brown College Preparatory High School,High,209.0,261.0,29.57,15.1,2.0,1.0,600.0,600.0,38.90656271,-76.93270478,31.0,7.0,272.0,-11.0,-0.042145594,23.0,0.088122605,44.0,0.168582375,71.0,0.272030651,134.0,0.513409962,211.0,-2.0,-0.009569378,33.0,0.15789473699999998,42.0,0.200956938,56.0,0.267942584,80.0,0.38277512,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
93,442.0,Columbia Heights Education Campus (CHEC),Middle_High,1240.0,1320.0,58.59,58.12,3.0,3.0,1400.0,1400.0,38.92954477,-77.03585831,2.0,1.0,1201.0,119.0,0.090151515,418.0,0.316666667,257.0,0.19469697,281.0,0.212878788,245.0,0.18560606100000002,1168.0,72.0,0.058064516,390.0,0.314516129,268.0,0.216129032,307.0,0.247580645,203.0,0.163709677,29569861.25,14010.0,15103919.0,8377643.0,-1.0,-1.0,-1.0,-1.0
94,450.0,Anacostia High School,High,379.0,296.0,2.85,3.68,1.0,1.0,837.0,837.0,38.87008406,-76.98307725,34.0,8.0,338.0,-42.0,-0.141891892,20.0,0.067567568,29.0,0.097972973,68.0,0.22972973,221.0,0.746621622,392.0,-13.0,-0.034300792000000004,31.0,0.081794195,40.0,0.105540897,59.0,0.15567282300000002,262.0,0.6912928759999999,18537017.6,6360.0,9238855.0,4694247.0,-1.0,-1.0,-1.0,-1.0
95,452.0,Ballou High School,High,880.0,650.0,4.65,4.83,1.0,1.0,955.0,955.0,38.83851166,-77.0013625,39.0,8.0,678.0,-28.0,-0.043076922999999996,26.0,0.04,40.0,0.061538462,94.0,0.144615385,518.0,0.796923077,918.0,-38.0,-0.043181818,53.0,0.060227273,102.0,0.11590909099999999,207.0,0.23522727300000001,556.0,0.6318181820000001,21873207.96,8180.0,12748461.0,6860942.0,-1.0,-1.0,-1.0,-1.0
96,454.0,Cardozo Education Campus,Middle_High,788.0,746.0,15.12,16.17,1.0,1.0,1070.0,1070.0,38.92217286,-77.02847069,2.0,1.0,707.0,39.0,0.05227882,95.0,0.127345845,95.0,0.127345845,153.0,0.20509383399999997,364.0,0.487935657,716.0,72.0,0.091370558,111.0,0.140862944,125.0,0.15862944199999998,164.0,0.20812182699999998,316.0,0.40101522799999995,25095524.01,8440.0,13473353.0,6689482.0,-1.0,-1.0,-1.0,-1.0
97,455.0,Coolidge High School,High,310.0,327.0,13.24,14.79,1.0,1.0,1105.0,1105.0,38.96728457,-77.01957835,17.0,4.0,314.0,13.0,0.039755352,61.0,0.186544343,47.0,0.143730887,63.0,0.19266055,143.0,0.437308869,299.0,11.0,0.035483871,101.0,0.32580645199999997,53.0,0.170967742,58.0,0.187096774,87.0,0.28064516100000003,13010968.0,4010.0,6724146.0,3558676.0,-1.0,-1.0,-1.0,-1.0
98,457.0,Eastern High School,High,769.0,744.0,31.67,25.45,2.0,2.0,1100.0,1100.0,38.89040266,-76.97968429,26.0,6.0,773.0,-29.0,-0.038978495,59.0,0.079301075,86.0,0.11559139800000001,170.0,0.22849462399999998,458.0,0.615591398,757.0,12.0,0.015604681,94.0,0.12223667099999999,109.0,0.141742523,174.0,0.22626788,380.0,0.49414824399999996,22845763.94,10700.0,10952631.0,5851047.0,-1.0,-1.0,-1.0,-1.0
99,458.0,McKinley Technology High School,High,620.0,633.0,85.43,87.04,5.0,5.0,-1.0,-1.0,38.91522012,-77.00412244,21.0,5.0,618.0,15.0,0.023696682,125.0,0.197472354,206.0,0.32543443899999996,220.0,0.34755134299999996,67.0,0.105845182,592.0,28.0,0.04516129,209.0,0.337096774,206.0,0.332258065,138.0,0.222580645,39.0,0.06290322599999999,14105816.0,6460.0,7518785.0,4611122.0,-1.0,-1.0,-1.0,-1.0
100,459.0,Roosevelt High School,High,698.0,645.0,10.62,12.69,1.0,1.0,-1.0,-1.0,38.94302943,-77.02919685,18.0,4.0,687.0,-42.0,-0.065116279,67.0,0.103875969,82.0,0.127131783,138.0,0.213953488,400.0,0.620155039,705.0,-7.0,-0.010028653,92.0,0.131805158,82.0,0.11747851,139.0,0.19914040100000002,392.0,0.561604585,15648414.0,5140.0,9117002.0,4374306.0,-1.0,-1.0,-1.0,-1.0
101,463.0,Wilson High School,High,1829.0,1796.0,74.46,71.99,4.0,4.0,1840.0,1840.0,38.95015672,-77.0777757,11.0,3.0,1759.0,37.0,0.020601336,694.0,0.386414254,466.0,0.259465479,333.0,0.18541202699999998,266.0,0.148106904,1786.0,43.0,0.023510115,596.0,0.325861126,423.0,0.23127392,378.0,0.206670312,389.0,0.21268452699999998,31218186.0,18780.0,16045386.0,11218996.0,-1.0,-1.0,-1.0,-1.0
102,464.0,"Woodson, H D High School",High,488.0,455.0,24.54,18.34,2.0,1.0,1000.0,1000.0,38.89678662,-76.92232826,31.0,7.0,510.0,-55.0,-0.12087912099999999,27.0,0.059340659000000004,49.0,0.10769230800000001,107.0,0.235164835,327.0,0.7186813190000001,528.0,-40.0,-0.081967213,36.0,0.07377049200000001,62.0,0.12704918,111.0,0.227459016,319.0,0.653688525,16381258.33,5820.0,9597703.0,5567160.0,-1.0,-1.0,-1.0,-1.0
103,466.0,School Without Walls High School,High,592.0,592.0,98.56,97.9,5.0,5.0,520.0,520.0,38.89812412,-77.04818647,5.0,2.0,435.0,157.0,0.265202703,396.0,0.668918919,34.0,0.057432432,5.0,0.008445946,0.0,0.0,392.0,200.0,0.33783783799999995,336.0,0.567567568,41.0,0.069256757,10.0,0.016891892,5.0,0.008445946,11513258.0,4390.0,5267593.0,3742090.0,-1.0,-1.0,-1.0,-1.0
104,467.0,Dunbar High School,High,617.0,667.0,26.57,22.24,2.0,2.0,1135.0,1135.0,38.90762655,-77.01269148,21.0,5.0,713.0,-46.0,-0.068965517,27.0,0.04047976,43.0,0.064467766,135.0,0.20239880100000002,508.0,0.76161919,660.0,-43.0,-0.069692058,37.0,0.059967585,61.0,0.098865478,164.0,0.265802269,398.0,0.645056726,17457680.48,6860.0,8919967.0,5286569.0,-1.0,-1.0,-1.0,-1.0
105,471.0,Ellington School of the Arts,High,566.0,545.0,72.66,74.13,4.0,4.0,600.0,600.0,38.91344638,-77.07030757,4.0,2.0,560.0,-15.0,-0.027522936,112.0,0.205504587,142.0,0.260550459,147.0,0.26972477100000003,159.0,0.291743119,518.0,48.0,0.08480565400000001,224.0,0.395759717,101.0,0.17844523,111.0,0.196113074,82.0,0.144876325,12437825.65,5270.0,6791997.0,3355125.0,-1.0,-1.0,-1.0,-1.0
106,474.0,Washington Metropolitan High School,High,195.0,136.0,24.88,12.9,2.0,1.0,-1.0,-1.0,38.92043047,-77.01558101,3.0,1.0,145.0,-9.0,-0.066176471,5.0,0.036764706,5.0,0.036764706,5.0,0.036764706,130.0,0.955882353,196.0,-1.0,-0.005128205,5.0,0.025641026,5.0,0.025641026,5.0,0.025641026,181.0,0.928205128,7133322.002,2510.0,3599053.0,2721974.0,-1.0,-1.0,-1.0,-1.0
107,478.0,"Phelps Architecture, Construction, and Engineering High School",High,260.0,265.0,44.7,54.27,3.0,3.0,512.0,512.0,38.90199202,-76.97189763,23.0,5.0,260.0,5.0,0.018867925,43.0,0.162264151,63.0,0.23773584899999997,79.0,0.298113208,75.0,0.28301886800000003,258.0,2.0,0.007692308,35.0,0.134615385,49.0,0.188461538,94.0,0.361538462,80.0,0.307692308,8835779.993999999,3610.0,4196996.0,2765707.0,-1.0,-1.0,-1.0,-1.0
108,884.0,Luke Moore Alternative High School,High,251.0,288.0,29.69,-1.0,2.0,-1.0,350.0,350.0,38.93227638,-76.99231633,22.0,5.0,28.0,260.0,0.9027777779999999,5.0,0.017361111000000002,5.0,0.017361111000000002,13.0,0.045138889,5.0,0.017361111000000002,179.0,72.0,0.28685259,17.0,0.06772908400000001,16.0,0.06374502,35.0,0.139442231,111.0,0.442231076,7232096.007,3620.0,3618704.0,2887150.0,-1.0,-1.0,-1.0,-1.0
